ham,অাপনি অসাধারণ মানুষ	
spam, ঘরে বসে নিজে নিজেই শিখু মাক্রোসফট অফিস ২০০৭  এমএস ওয়ার্ড   এমএস এক্সেল ভিজিট করুন নিচের লিংকটি 	
ham,আচ্ছা ৫ টি টিউটিরিয়াল এর পরের আর কোন টিউটিরিয়াল কি নাই     থাকলে কিভাবে পার প্লিস জানাবেন ০১৭৬৮৫২৩৮৩৮ দয়া করে কেউ জানলে জানাবেন	
ham,আপনাদের মত কিছু মানুষ আছে বলেই শিকতে পারতেচি	
ham,আল্লাহ্ আপনার মঙ্গল করুক আমিন	
ham,আপনি এতো যত্নশীল ভাবে টিউটোরিয়াল দিলেন অাপনি অসাধারণ মানুষ	
ham,অনেক অনেক ধন্যবাদ এই টিউটোরিয়ালটা দেয়ার জন্য আশা করি এরকম আরও ভাল ভাল টিউটোরিয়াল পাব আপনার কাছ থেকে	
ham,আপনে আমাকে অফিস সফটওয়্যার সেভেন দিতে পারবেন 	
ham,ধন্যবাদ ভাই আপনাদের কাছ থেকে শিখতে পারলাম এমন কিছু শিখানো জন্য ধন্যবাদ	
ham,আপনি এতো যত্নশীল ভাবে টিউটোরিয়াল দিলেন অাপনি অসাধারণ মানুষ	
ham,উপরের নাম টি লিখলাম তা মিডেলে আনব তা কিভাবে কর 	
ham,ভাই  আপনি ফেসবুকে কোন রিপ্লাই দেন না কেন    	
ham,মাসে কত ইনকাম হতে পারে আনুমানিক   	
ham,যদি শিখানোর ইছা থাকে তাহলে লেকচারের গতি কমান	
ham,ভাই বিড করতে পারছি না লেখা আসছে Leave a Bid first to connect with clients   কি করব ভাই    দয়া কতে বলেন ভাই	
ham,ভাই exam  কি  ধরনের হবে তা যদি একটু বুঝিয়ে বলতেন তাহলে খুব ভালো হত বা কি ধরনের প্রশ্ন করা হবে তা যদি বলেন খুব ভালো হয়	
ham,ভাই আমি পরিক্ষাটা কি ভাবে দিবো একটু বলবেন বা এ নিয়ে ভিডিও দেন plz	
ham,ধিরে ধিরে চালান	
ham,ভাই আমি আপনার ভিডিও দেখে খুবি সেটিস্ফাই কারন আমি এরকম একটা সাইট খুজতেছিলাম ভাই প্রিজ আপনার নাম্বাটা আমাকে দিবেন	
ham,https://www facebook com/profile php   id=100014510709358 এইটা আমার fb liknk আমার একটা রিকুয়েস্ট পাঠাবেন প্রিজ ভাই	
ham,মোবাইলে সহজে এরকম কোন কাজ করে ইনকামের কোন ভালো সাইট থাকলে আমাকে লিংকটা একটু দিবেন প্রিজ 	
spam,সালা কিভাবে কাজ করবে তা বল্লি না	
ham,ভাই ভিডিওটি ভাল লাগলল	
ham,আপনার নম্বরার টা দিন	
spam,আহসান হাবীব পেয়ার এর পড় ভন্ড যদি আর কেউ থেকে থাকে তাহলে সেটা আপনি    আর কতো মানুষ ঠকাইবেন     	
spam,ঘোড়ার ডিমের ভিডিওহাসের মত ফ্যাক ফাক সারাক্ষনমাথাটা নষ্ট হয়ে গেছে	
spam,আমি আপনাদের সবাই কে10 টা সাবক্রাইব দিতে চাই এবং আপনিরাও আমাদের কে 10 টা সাবক্রাইব দিতে পারবেন    সেটা কি ভাবে  লিংকে ক্লিক করুন https://youtu be/Kk-kJw6xqcY	
ham,ভাইয়া  ভিডিও খুব ভালো হয়েছেকোনো সমস্যা নাই ভিডিও Length বা Duration ত বেশি হলে ভালই	
ham,কাজের চেয়ে কথা বেশি	
spam,ভাই আমি Media Click Earn থেকে 21 ফেব্রুয়ারী-2018 বুধবার 1200/- পেমেন্ট পেয়েছি দোয়া করবেন এই সাইড টা যেন চলে না যায়  এমন কিছু সাইড থাকলে আমরা উপকার পাবো  আপনার  ham,ভালো কোন সাইড থাকলে আমাকে জানাবেন
spam,আমার রেফার এ কাজ করলে চ্যামক্যাশ এ সব সময় ভিডিও পাবেন যখন ভিডিও  থাকবে তখন এমনি তে পাবেন আর যখন ভিডিও না থাকবে তখন সামান্য কষ্ট  করে ভিডিও দেখবেনকাজ করতে চাইলে   spam,add লেখে ইনবক্স করেন 
spam,job job 	
spam,পাট  টাইম কমিসনের ভিত্তিতে কাজ করতে পারবেন / বিস্তারিত জানতে কল করুন ০১৭২২-৭২৬৫৬৬ ঢাকা কাক্রাইল রাজমনি হলের অপজিটে	
spam,প্রতিমাসে ৮/১০ হাজার টাকা ইনকাম করুন Makearn  com এবং Earnstations  com	
spam,নেটওয়ার্ক মার্কেটিং বিশ্বের আলোরণ সৃষ্টিকারী soccer Pluto App আপনাকে দিচ্ছে ঘরে বসে বিনা ইনভেস্টে লাইফ টাইম হাজার হাজার টাকা ইনকাম করার সুযোগ	
ham,ভাই প্রথমবার exam ফেল করলে কি পরের বার আবার ট্রাই করতে পারব	
ham,আজাইরা	
ham,ভাল লাগল ভাই  জান	
ham,ধিরে ধিরে বল্লে ভালো হয় না   	
ham,ভাই আমার ফোন নাম্বার ০১৭৬৭২৬৩৯৪৩ আপনার নাম্বার দিবেন	
spam,এই মত্র ২০$ পাইলাম with Prement Profe✌	
ham,ভাই  আমার একটি কম্পিউটার ট্রেনিং সেন্টার আছে আমি সি পি এ  ও গ্রাফিক্স উপর ফ্রিল্যান্সিং  Course  চালু করব  আমাকে একজন দক্ষ প্রশিক্ষক দিতে পারেন   আমার ঠিকানা- মহাখালী ওয়ারলেস গেট  	
ham,ভালো কাজ করছেন  তাতে কোনো সন্দেহ নেই ৷	
spam,আপনি যদি আপনার Android ফোনের মাধ্যমে অনলাইনে ইনকাম করতে চান তো এখনি শুরু করুন	
spam,Playstore থেকে Champcash Apps Install করে ওপেন করুন sign up with champcash এ ক্লিক করুন	
ham,ভাইরে  কথাটা একটু কম বলবেন  বিরক্ত লাগে	
ham,টাকা উঠাবো কোন একাউন্ট দিয়ে  বিকাশ/পে পাল    এমাজন না অন্যকিছু   	
ham,আরে ভাই মানুষ  কে কত ঠকাবেন       	
ham,অাপনার কথা গুলো খুব স্পীড়	
spam,বেসিক কম্পিউটার কোর্স করুন টাইপিং শিখুন	
ham,আমি contentmart com এ একাউন্ট খুলেছি এবং টেস্ট এক্সাম এ পাস করেছি আমার প্রোফাইল 89 48%  পুরন করেছি বাকিটা পুরন করতে পারছি না	
ham,আমি আপনার ভিডিও দেখেই একাউন্ট খুলেছি অথবা আপনি পার্সোনালি আমার ফেসবুকে ইনবক্স করতে পারেন উপকারটি করলে চির কৃতজ্ঞ থাকব নাঈম ভাই ফেসবুক আইডি 	
ham,এই মিয়া কম কথা বলতে পারেন না   এত কথা মানুষে বলে    পরবর্তী ভিডিওতে কম কথা বলে আসল কথা বলবেনআপনার মুল ভিডিওটি মাত্র ৫ মিনিটের হত যদি কম কথা বলতেন	
ham, Nayeem ভাই আশা করি ভাল আছেন  আমি Google Adsense এর সম্পর্কে কিছু প্রশ্ন করবো	
ham,একটু সমস্যার জন্য আমি Adsense account টি ডিলিট করেছিলাম YouTube tutorials দেখে  কিন্তু আমার Adsense ডিলিট হয় নি  আর এখন ডিলিট এর কোনো অপশন আসচ্ছে না	
ham,ভাই  আমি একাউন্ট খুলেছিএবং exam এও পাস করেছি   কিন্তু কিভাবে bid complet করব    প্লিজ একটা কাজ করে দেখিয়ে দিননা প্লিজ	
ham,ভাই আপনার সাথে কনটাক করার মাধ্যম থাকলে ভালো হতো   	
ham,ভাই আমি contentmart com এ একাউন্ট খুলেছি এবং টেস্ট এক্সাম এ পাস করেছি আমার প্রোফাইল ৯৪ ৭৪%  পুরন করেছি এবং ৬% এর মত পুরন করতে পারছি না	
spam,page like করলে আপনি  20 tk flaxiload পাবেন  এইটা এমন একটা সাইট যেখান থেকে আপনি নিয়মিত ২০- ৩০ টাকা flaxiload পাবেনএই লিঙ্কটা আপনার friend কেও send spam, আপনি কি বেকার ঘুরে বেরাচ্ছেন  	
ham,আপনার ফেসবুক আইডি টা দিন	
ham,ভাই  কথা গুলা ভাল্লাগছে    	
ham,ভাই আপনার সাথে যোগাযোগ করতে চাই 	
ham, ভাই ভিডিও দেখে টাকা ইনকামের একটা ভিডিও দিলে হয়তো অনেকের ভালো হইতো	
ham,ভাই  upwork একাউন্ট কি মোবাইলে খোলা যায়	
ham,ভালো লাগ্লো স্যার	
ham,পাসওয়ার্ড রিসেটের সময় সিকিউরিটি প্রশ্ন খোজে কিন্তু আমি  আমার সিকিউরিটি প্রশ্ন ভুলে গিয়েছি কোন উপায়   	
ham,ভাই আপনার সাথে সরাসরি যোগাযোগ করার পদ্ধতিগুলো একটু বলবেন কি    	
ham,ভাই আমি আপনার সাথে কথা বলতে চাই  আপনার মোবাইল নম্বার অথবা আপনার ঠিকানা চাই আপনার মোবাইল নম্বার আমার দরকার	
ham,আমার বার বার  re submit profile আসছে এর সমাধান কি 	
ham,আপনার কথাগুলি আর একটু ধিরে এবং আরো ক্লিয়ার করে বললে আপনার শ্রোতাদের জন্য সুবিধা হবে	
ham,ভাইয়া আপনার ভিডিও গুলা অনেক ভালোসামনে আরো এগিয়ে যানদোয়া করিআর ভাইয়া listverse এ কি একজনকেই ১০ টা দিতে হবে নাকিtop ১টা দিলেই হবে   	
ham,আমি আপনার সাথে যোগাযোগ করতে চাচ্ছি  আপনাকে আমি একটা অনলাইন ইনকাম কোম্পানি সম্পর্কে সকল তথ্য দিতে চাই  আপনি শুধু সাইপ আপ করার ভিডিও আপলোড দিবেন	
spam, যারা প্রতিদিন ২০-৩০ টাকা রিচার্জ বা বিকাশে নিতে চান 	
ham,ভাই পেপাল এ কি ভাবে একাউন্ট খুলব    pls volan or akta video dan request     	
ham,কতো শব্দের লিখতে হবে 	
ham,ভাইয়েরা  আপনারা অনেক সময় খারাপ কমেন্ট করেন এটা ঠিক না কারণ একজন মানুষ ইচ্ছা  করে ভুল ইনফরমেশন  দেয় না এটা সাইট এর কারণে হয়ে যায়	
spam, সবাইকে চমক লাগানোর জন্য একটি apps নিয়ে এলাম এটার মাধ্যমে আনলিমিটেড ডলার ইনকাম করতে পারবেন শুদু video দেখে apps টি হচ্ছে Global earn maney 	
spam,হাওয়া তোমার সব কয়টা ভিডিও ভুয়া শালা বাটপার	
ham,ভাই আমাকে একটা user research id খুলে দিবেন	
ham,ভাই   আপনার ফেসবুক আইডির লিংক টা দিবেন প্লিজ	
ham,আমি জানতে চাই এভাবে করা যায় কিনা	
ham,পরিশ্রমই সেীভাগ্যের প্রসূতি সততা আর পরিশ্রম করলে আউটসোর্সিংএ ভাল ইনকাম করা কোন ব্যাপার না	
ham,আমি যশোর জেলার ঝিকরগাছায়    কৃষ্ণনগর থাকি আমার সিডি কোডঃ৭৭৭০৬০    আমার পক্ষে আপনাদের মূল অফিস চিটাগাংয়ে যাওয়া সম্ভব না	
ham,ভাই আমি একটি ফ্রিলেন্সের একাউন্ট খুলেছি এখন কিভাবে বুঝবো  যে আমি কাজ পেয়েছি বা কি ভাবে কাজ খুজবো	
ham,আমার সিডি কোড নং ৭৭৬৯৪২ আমি মো: আজিজুল হক  আপনাদের tutorial গুলো আসলে খুব ভাল আমার মত অসংখ্যা লোকের উপকার হবে 	
ham,ভাই আপনাদের এই নাম্বার গুলোতে ফোন দিলে তার রিসিভ করা হয়না তাহলে আমি ভিডিও টিউটরিয়াটি কি     'ভাবে সংরহ করব	
ham,শুধু SEO নয়  যারা একদম Computer বিষয়ে নতুন তাদের কথা চিন্তা করে data entry-এর video গুলো রাখার জন্য খুই ধন্যবাদ	
ham,ভাই টাকা withdraw কি ভাবে করব রিপ্লে দেন ভাই	
ham,এত পরিমান earnings video  দিতেছেন   তাহলে ত আপনার world best rich man হওয়া উচিত     video বনানোর সময় কথায় পান    daud না ভন্ড বলব বুঝতে পারছি না 	
ham,একটা channel ত developed করতে পারতেছেন    	
ham,ফোন নাম্বার টা কিভাবে approve করবো একটু বলবেন   	
spam,হাই বন্দুরা কেমন আছেন সবাই আমি আপনাদের জন্য অনলাইনে ইনকাম করার জন্য একটি apps নিয়ে এলাম এ apps টি কোথাউ পাবেন না	
ham,ভাই  withdraw তে যতগুলো option দেখলাম কোনগুল বাংলাদেশে সাপোর্ট করে টাকা আনাযাবে PayPal তো নেই কোনটার মাধ্যমে টাকা আনাযাবে	
spam,মাদারচোদ তুই কোনো দিন চাপছা করছোস	
ham,প্রতি ১হাজার কেপচা পূর্ণ করতে পারলে পাবেন ০ ৫ ডলার  রাতে রেইট বেশী থাকে  প্রতি ১হাজারে ১ডলার ভিডিও তে তথ্য ভুল দিছে 	
spam,invest না করে প্রতিদিন ১২০৳- ৮০০৳ আয় করুন  ১২০৳ হলে বিকাশে tk নিতে পারবেন  প্রমান সহ দেখুন  	
ham,আপনার payment দিয়েছে কি   	
ham,ওরে আবাল এইটায় পেমেন্ট দেয় না	
spam,আমার ১০ ডলার বিক্রি করবো কেউ যদি ক্রয় করতে চান তাহলে কল করুনঃ ০১৯১০৫৯৪৮৬১ প্রতি ডলার দিতে হবে ৭০ টাকা করে	
spam,একটু ধৈর্য আর একটু সময় দিলে এ অনলাইন এ ইনকাম করা যায়   	
spam,ইচ্ছা মত  ইনকাম  করতে চাইলে  নিচের লিংকের সাইটের  account  করুন ১০০০%  trusted	
ham,সব ছিটার ভাই	
ham,ভাই আপনি কাজের থেকে অকাজের কথা  বেশি বলেন	
ham,কোন সময়ে কেপচা তাড়াতাড়ি আসবে বলবেন প্লিজ   	
spam,তোর গালে মুখে থাপড়াইতে পারলে ভাল লাগত      কিছু বুঝলি        	
spam, ইচছে মতো ইনকাম করুন যদি সব ঠিক থাকে	
ham,টাকা উঠানোর পদ্ধতি কী      	
spam,সুখবর     সুখবর      সুখবর    	
spam,এখানে ট্রেনিং দেয়া হবে	
ham,ভাই এই সাইটিতে ফোন থেকে লগিন করতে সমস্যা হচ্ছে যানেন কি    কেউ এই সাইটে কাজ করবেন্না আমার 0 90 $ হইছে আর লগইন করতে পারিচ্চছিনা	
ham,Hello bro  আমি আপনার সাথে যোগাযোগ করতে চাচ্ছি  আপনাকে আমি একটা অনলাইন ইনকাম কোম্পানি সম্পর্কে সকল তথ্য দিতে চাই  আপনি শুধু সাইপ আপ করার ভিডিও আপলোড দিবেন	
spam, আপনার মেম্বারদের আমি কাজ শিখাবো  আপনি ১৬% কমিশন পাবেন  যা মাসিক ২০০-৫০০ ডলার ইনকাম হবে  ইনকাম প্লানিং আমার চ্যানেলে দেখে নিতে পারেন	
ham,আমি অনলাইন এ ঘরে বসে কাজ করে ইনকামও চাই প্লিজ হেল্প দিন	
ham,ভাই আপনার ব্যকরাউন পিকচার কিভাবে পাবো   please বলেন	
ham,ভাই পেজা একাউট খুলবো কি ভাবে	
spam,প্রতিদিন ইনকাম ৩০০ টাকা রেফার 852252	
ham,কি ভাই টাকা হাতে  পাব কিবাবে সেটাই তো বলছেন না	
ham,কাজের ধরন কেমন হবে	
ham,আপানার ভিডিওর শিরোনামের সাথে ভিডিওর কোন মিল খুঁজে পেলাম না  	
spam,আইডি খুলুন রেফার আইডি দিয়ে 	
spam,রেফার আইডি ৫৫৯২২৯	
ham,ধন্যবাদ কিন্তু কম্পানির লাভটা লিভাবে হয়    প্লিজ জানাবেন	
ham,ভাই সাইন আপ করছিটাকা বের করব কিভাবে    	
spam,প্রতি মাসে ptc সাইট থেকে  ২০০ - ৫০০ ডলার ইনকাম করতে চাইলে এই লিংক এ যান  http://freeptcincome24 blogspot com/﻿	
ham,আমি টাকাটা  কিভাবে নিব	
spam,যদি আপনি Smartphone  ANDROID laptop or dextop ব্যবহার করেন তাহলে আপনার জন্য একটি বাম্পার সুযোগ ইনকাম করার	
spam,প্রতি ঘন্টায় ৭০-১০০ সর্বোচ্চ  এন্ট্রি করা যাবে ১০০০ ক্যাপচা কোন ভাবেই করা সম্ভব নয় যদি করতে পারেন ভিডিও আপলোড করুন	
ham,আপনার মোবাইল নাম্বার কি দেয়া যাবে	
ham,আপনের ফেসবুক লিংকটা দেন যেভাবে দেখানো হয়ছে সেভাবে রেজিস্টার করে ডলার জমা হচ্ছে না আর পেজটাও  আপনের পেজের মত দেখাচ্ছে না	
ham,এসব সেলের তথ্যগুলো অন্য সেলে কিভাবে যোগ করব জানালে উপকৃত হতাম	
ham,আপনার জন্য একটা ছোট ভিডিও তৈরী করেছি আশাকরি এই ভিডিওটি দেখলে আপনি উপকৃত হবেন	
ham,যদি কোন সমস্যা হয় মন্তব্য করবেন  আমি আপনাকে সাহার্য্য করবো ইন্শাআল্লাহ	
ham,ভাই আমি জানতে চাই ছাত্রদের ফলাফল করার জন্য যে if ফাংশন ব্যবহার করা হয় আমি সেটা মোটামোটি জানি	
ham,ভাই একটু জোরে কথা বলুন প্লিজ	
ham,IF condition ৬০টির বেশি নায়না কেন ভাই	
spam,ইমরানের খুব সুন্দর একটি রোমানিটক গান শুনলে শুধু শুনতে মন চাইবে	
ham,ভাই আমি ফাইল  ও  রেজ: লিং টা চা্ছি	
ham,ভাই ভিডিও তে সবকিছু ক্লিয়ার করেন জতে বোঝা জায় আর কাজ টা প্রপারলি করা জায়	
ham,sir আমি টা উওলন করবো কিভাবে	
ham,মজা পাইলাম না দেখে
spam,এমন কোনো ভুয়া সাইট আছে যেখানে কাজ করে দিনে ৫-১০ ডলার পাওয়া যাবে,Account এ টাকা দেখালেই হবে ওই টাকা না তোলা গেলেও সমস্যা নাই, মানুষকে দেখাবার জন্য শুধু
spam,ফ্রি আইডি একটিভ করতে চাইল আমার সাথে যোগাযোগ করবেন ০১৭২৩-৭৩৫৮৩৮﻿
ham,ভা্ই ধন্যবাদ আপনার টিউটিরিয়ালের জন্য, কোন  বেনার বা বিজনেস কার্ড রেডিমিট বা কাজ করার পর পিসিতে সেভ করব কিভাবে?
spam,গুগোল এডসেন্স এর মাধ্যমে কিভাবে সহজে ডেইলি ১০-১৫$ করতে পারবেনপুরো প্রসেস শিখিয়ে দিবো।।সব কিছু রেডি করে দিবো আমি! আইডি ডিসেবল হবে না ১০০% সিউর।।ট্রিক প্রাইজ -৫০০ টাকা যোগাযোগ 01866660118﻿
spam,ফ্রি আইডি একটিভ করতে চাইল আমার সাথে যোগাযোগ করবেন ০১৭২৩-৭৩৫৮৩৮﻿
spam,ভাইয়া আপনার ভিডিও টি দেখে খুব ভাল লাগল যারা ইউটিবে কাজ করে তাদের অনেক কাজে লাগবে প্লীজ  আমার চ্যানেল টি একটু ঘুরে দেখবেন আপনাকে অনেক ধন্যবাদ।
ham,ভাই এখানে কি যে কোন ভিডিও আপলোড করা যাবে কপিরাইট ধরবে কি
ham,ভাই একটা প্রোফাইল পেইজে কনভার্ট করেছি সেই পেইজে অন্য কাউকে এডমাইন করে কি তার ফ্রেন্ডলিষ্টের ফ্রেন্ড এই পেইজে এড করা যাবে???
ham,ভাই এ্যাড দেখায় না কেনো??
ham,তানভীর রা‌সেল ও আপ‌নি একরকম কথা বল‌তে‌ছেন কে আসল কে নকল ?
ham,ভাই মার্কেট প্লেস থেকে কিভাবে টাকা পেওনিয়ারে নিয়ে যাব? কষ্ট করে যদি বলেন খুশি হতাম
ham,আপনার এই ভিডিওটা অসাধারণ
ham,ভাই সবাই আপনারা টিউটোরিয়াল দেন কিন্তু এই ডলারগুলো কিভাবে টাকায় পরিবতন করা যাবে সেটা কেউ বলেন না   কেন ভাই!
spam,একটা সময় ছিল যখন affiliate marketing CPA marketing ছিল hot cake এবং earning ও হতো ভাল easily. এখন day by day competition যেমন বাড়ছে তেমনি earning ও কমছে। সেক্ষেত্রে Cryptocurrency world এখন ও baby stage এ আছে। এখানে huge earning scope আছে এবং সেটা সহজেই earn করা যায়। বিস্তারিত জানার জন্য আমার channel টা Subscribe করুন এবং follow করুন আমার video গুলো। আশা করি ভাল earn করতে পারবেন short time এ ।
ham,ভাই আমি অনেক সাইটে কাজ করি ওখানে পেপাল একাউন্টের জিমেল চাই কিন্তু আমার পেপাল নাই আমি কি জুম এর ইমেল দিতে পারব
spam,বালের ভিডিও।
spam,আরে মাদার চোদ। আন কিপেড মিটারে কিভাবে ইউস করবো?
spam,ভাই ভালো কিচু দিবেন এসব কি ফলত জিনিস দেন কোনো........আপনা ব্যবহার করসেন কয় দিন তাকে ভেরিফাই phone নম্বর
ham,আমার ল্যাপটপ টা হঠাৎ করে হস্পর্ট কানেক্ট হচ্ছে না কি করবো
ham,আমাদের যাদের কম্পিউটার আছে,তাদের জন্য উইন্ডোজ সেট আপ দিতে পারাটা একটি  ফরজ কাজ।কম্পিউটারের যেকোন সমস্যার শেষ চিকিৎসা হল উইন্ডোজ সেট আপ দেয়া।তাই বিষয়টা আমাদের ভালোভাবে শিখে রাখা উচিত।
spam,ইনভেস্ট করে আয় করার শতভাগ বিশ্বস্ত সাইট।যারা কয়েনবেজ ইউজ করেন তাদের জন্য একটা বিশাল সুযোগ।সাইটটি বাংলাদেশী না  জাপানের।তারা তিন বছর যাবৎ অনলাইনে পেমেন্ট দিয়ে আসতেছে। বিস্তারিত বলছি  ১৫০ডলার ইনভেস্ট করলে ২০ডলার প্রফিট (২দিনের জন্য)২০০ডলার প্রফিট ১দিনের জন্য প্রফিট৪০ডলার৩০০ডলার ইনভেস্ট ১দিনের জন্যে প্রফিট ৫০ ডলার ৫০০ ডলার ইনভেস্ট ১দিনের জন্যে প্রফিট ১০০ ডলার ।আপনার যেটা ইচ্ছে সেই এমাউন্ট ই ইনভেস্ট করতে পারেন। আমিও ইনভেস্ট করেছি।আর প্রফিট তারা সাথে সাথেই দিয়ে দেয়।আরো বিস্তারিত জানার জন্য আমার ইমো তে মেসেজ করতে পারেন।প্রথমে আমার ইমো নাম্বারটি কন্টাক্ট এ সেভ করুন,তাহলেই আমার ইমো তে অ্যাড হয়ে যাবেন।আমার ইমো নাম্বার কেও কল দিবেন না শুধু মেসেজ দিবেন। 01955021269﻿
spam,অার তোমার চ্যানেলটা অানসাবস্ক্রাইব করলাম।
ham,ভাইয়া? USA  Code আপনার ফোনে কিভাবে গেলো??? আমাকে একটু হেল্প করতে হবে প্লিজ।
spam,বাইনচোদের টাকা খাওয়ার ধান্দা  যারা যারা ইউ এস এর নাম্বার চান  এন্ড্রয়েড ও আইওএস ইউসাররা স্টোর থেকে Text Now ডাউনলোড করে নিন এতে আপনারা একটি ফ্রি ইউ এস এর নাম্বার পাবেন  ট্রিক্সটি উপকারে আসলে আমার চ্যানেল সাবস্ক্রাইব করতে পারেন
ham,ভাইয়া আমার বাংলাদেশের এড্রেস দেয়া পেনিয়ার কার্ড কি ভেরিফাই হবে?
ham,ভাই , ফাইবার এর আরো টিউটোরিয়াল চাই। বিস্তারিত !!! দিবেন কি না?? জানতে চাই। ধন্যবাদ।
ham,চোরের মন পুলিশ পুলিশ
ham,টাকা কিভাবে তুলবো, আপনার সাথে যোগাযোগ করা যাবে কি ? ঠিকানা বা অফিস কোথায় আশা করছি জানাবেন।
spam,হ্যালো গেস্ট আপনি সব ভাল আশা করি। আজ আমরা আপনাদের দেখাবো কিভাবে অনলাইন থেকে অর্থ উপার্জন করতে হয় একটি সহজ ডাটা এন্ট্রি জবস করছেন যে কোন সময় আপনি যে কোন সময় কিছু করতে পারেন ... যদি আপনি একজন চাকুরীধারী বা ছাত্র হন তবে এই ডাটা এন্ট্রি কাজটি আপনার জন্য নিখুঁত .. আমি আশা করি এই টিউটোরিয়ালটি আপনাকে এই সহজ ডাটা এন্ট্রি কাজগুলি থেকে বাড়ি থেকে অর্থ উপার্জন জানতে সাহায্য করবে। আমরা আপনাকে আমাদের সেরা ডেটা এন্ট্রি কাজের সফটওয়্যার প্রদান করব যা আপনাকে আপনার রোজগারের দ্বিগুণ বৃদ্ধি করতে সাহায্য করবে.এইটি পূর্ণ বাংলা ডেটা এন্ট্রি কাজ টিউটোরিয়ালটি আমাদের চ্যানেল সাবস্ক্রাইব করুন এবং যদি আপনি এই ভিডিওটি পছন্দ করেন তবে এটি ভাগ করুন। 
ham,ভাল টিউটোরিয়াল। সাউন্ডটা একটু কম শোনা যাচ্ছে আশা করি সামনে ঠিক করে নিবেন।
spam,রিভিউ কিনব কি ভাবে ?
spam,আর এক জনের ভিডিও চুরি করেন কেন? পারলে নিজে  কিছু করনে  এইটা সুমন ফকির ভাই র ভিডিও এখানে ওনার নামটা পর্য ন্ত রয়েছে "Md Suman Fakir" ভাইর চ্যানেল এর নাম Suman Fakir﻿
ham,ভাই আমি কোনো কাজ ফাইভারে ডেলিভারী দিব কিভাবে বাইয়ার কে & আমি কিভাবে বাইয়ার আমার টাকা পরিশোধ করবে প্লিজ এটা নিয়ে যদি একটু বলতেন অনেক ভালো হোতো ।
ham,আমি fiverr revenue card এর অপশনে ক্লিক করে একটা payoneer account খুলেছিলাম নিজের নামে।কিন্তু account approval করার সময় নিজের ভোটার id card এর online copy দেই।এখন দেখাচ্ছে Online copy দিলে হবে না। account আমার নামে আছে এখন বাবা অথবা মার id card দিয়ে কি approve করাতে পারবো?
ham,Fiverr থেকে bank এ টাকা আসতে কতদিন সময় লাগে?
ham,আচ্ছা ভাই ডাচবাংলা ডেবিট কার্ড এড করা যায় কি আর না গেলে আমি বাংলাদেশের কোন ব্যাংক থেকে মাস্টার কার্ড বানাবো?
ham,ভাই আপনার ভিডিওটা পরিস্কার বুঝা যাচ্ছে না। পেনিয়ওর কার্ড দিয়ে কোন এটিএম বুথ থেকে টাকা তোলা যায়। আপনার ডাটা এন্টি টিউটুরিয়াল দেখলাম ও ইটা  থেকে আয় করা যায় জানাবেন
ham,এই এই টুকু একটা ভিডিও বানাতে ১২ মিনিট লাগিয়ে দিলেন তাও ঠিক মত বুঝিয়ে বোলতে পারলেন না
ham,ফালতু একটা
ham,শালা পালতু
ham,বিরক্তিকর
spam,কিরে হোরের পুত ইমু শুদু মেয়েরা নি  কুকুরে বাচ্চা
spam,তোর বোন যদি মেসেজের রিপ্লে না দেয় তাহলে কি হবে
spam,তোমার ভোনের নাম্বার টা দিও।সালা তোরা হলি এক নাম্বার মাদারি
ham,সালা ফালতু
ham,আই ফোনে তো এভাবে নাম্বার দেখা যায় না
spam,একদম ফ্রি ইনকাম সুখবর সুখবর সুখবর ঘরে বসে আউটসোর্সিং করে মাসে ১০০০০-১৫০০০ টাকা ইনকাম করুন। বিনা ইনবেস্ট এসরকারি অনুমোদিত কম্পানি ২ বছর এ বিশ্ব রেকর্ড ২ কোটি মেম্বার।১০০% রিয়েল কম্পানি অনলাইন এ।দেরি না করে কাজ শুরু করুন
ham,এত বেসি কথা বলেন কেনো
spam,আবাল
spam,তর মারে দেখায় খানকির ছেলে
spam,মাদার চুদ  এ কথাটা তো দুই মিনিটের কাছ
spam,তোর বোনকে চুদি মাগির পুত
spam,ওরে বাল ফাটা  আমার মনের মানুষের নম্বরটা হারিয়ে ফেললাম
spam,ছাগলের তিন নাম্বার বাচ্চা
ham,সালা চাপা বাজ
ham,এত বেচান লা‌গে বেটা
spam,দুর সালা আবাল এটা সবাই জানে
spam,পাগলজে হইছেন বারিত জানেনি
spam,ছাগল
ham,শালার পুত তোর কি কোন কাম নাই একটু ভিডিও  বানাতে ১২ মিনিট লাগে
spam,সবাই আমার চ্যানেল সাবসক্রাইব করুন
ham,পালতু কতা
ham,তোমার কাজের চাইতে কথা বেশি
spam,ফালতু মাধারী ভালো কিছু দেখা
ham,ভাই ছেলেদের  নাম্বার  বের করবো কিভাবে  এটা তো মেয়েদের  নাম্বার  বের  করার কৌশল
spam,বালের ভিডিও আপলোড করছ
spam,ছাগলের বাচ্চা এইটা সবাই জানে
spam,এতো.কথা.কস.কেনো
ham,পাগল কিছু বুঝনা
ham,ভন্ডামুর আর জায়গা নাই
ham,ভাই বিকাশ নাম্বার দিয়ে account কোলা যায়
ham,কীভাবে ভিডিও শামনে ফটো দিমু ভাইয়া
ham,আমি টাকাটা কিভাবে নিবো বা কার কাছ থেকে নিবো
